timestamps,code,open,close,high,low,ycp,vol,amount,MA5,MA10,MA20,MA30,MA60,MSI,DIF,DEA,MACD_Hist,name,industry,block,MA4,MA8,MA12,MA16,MA47,stage
2025-01-06,2119,15.16,16.09,16.55,14.6,15.48,779515.0,1216510000.0,15.6,15.77,15.300000000000004,15.21,14.78,55.55,0.26,0.26,0.0,康强电子,计算机、通信和其他电子设备制造业,主板,15.380000000000004,15.806250000000016,15.646666666666652,15.358750000000049,15.13170212765957,0
2025-01-07,2119,16.14,17.7,17.7,15.9,16.09,685739.0,1142260000.0,15.84,16.05,15.436000000000003,15.32,14.87,63.69,0.4,0.28,0.12,康强电子,计算机、通信和其他电子设备制造业,主板,15.935000000000004,16.047500000000017,15.894999999999987,15.547500000000053,15.17872340425532,0
2025-01-08,2119,17.7,17.36,19.05,17.04,17.7,1176660.0,2089520000.0,16.22,16.15,15.551000000000004,15.42,14.94,61.14,0.49,0.33,0.16,康强电子,计算机、通信和其他电子设备制造业,主板,16.657500000000006,16.227500000000017,16.066666666666652,15.73125000000005,15.249148936170211,0
2025-01-09,2119,17.1,17.17,17.94,16.88,17.36,804391.0,1399270000.0,16.76,16.29,15.652500000000009,15.5,15.02,59.7,0.54,0.37,0.17,康强电子,计算机、通信和其他电子设备制造业,主板,17.080000000000005,16.280000000000015,16.25583333333332,15.92625000000005,15.31,0
2025-01-10,2119,16.82,16.83,18.6,16.8,17.17,858837.0,1512770000.0,17.03,16.38,15.740000000000006,15.55,15.09,57.12,0.55,0.4,0.15,康强电子,计算机、通信和其他电子设备制造业,主板,17.265000000000004,16.322500000000012,16.29249999999999,16.05125000000005,15.355957446808514,0
2025-01-13,2119,16.67,17.4,17.45,15.48,16.83,754010.0,1230540000.0,17.29,16.45,15.876000000000005,15.62,15.15,60.23,0.59,0.44,0.15,康强电子,计算机、通信和其他电子设备制造业,主板,17.19,16.562500000000018,16.428333333333324,16.218750000000046,15.413404255319149,0
2025-01-14,2119,17.3,17.85,18.0,17.05,17.4,861142.0,1519630000.0,17.32,16.58,16.047500000000007,15.7,15.22,62.54,0.65,0.48,0.17,康强电子,计算机、通信和其他电子设备制造业,主板,17.312500000000004,16.985000000000017,16.589166666666653,16.378125000000047,15.481702127659574,0
2025-01-15,2119,17.52,18.17,18.61,17.22,17.85,808612.0,1453490000.0,17.48,16.85,16.253500000000006,15.79,15.3,64.13,0.71,0.53,0.18,康强电子,计算机、通信和其他电子设备制造业,主板,17.562500000000004,17.321250000000017,16.707499999999992,16.58250000000005,15.538936170212764,0
2025-01-16,2119,18.22,17.69,18.49,17.13,18.17,638509.0,1135540000.0,17.59,17.17,16.396500000000007,15.88,15.37,60.01,0.72,0.57,0.15,康强电子,计算机、通信和其他电子设备制造业,主板,17.777500000000003,17.521250000000016,16.80749999999999,16.66375000000005,15.56744680851064,0
2025-01-17,2119,17.18,19.46,19.46,16.87,17.69,597572.0,1100670000.0,18.11,17.57,16.633500000000005,16.03,15.46,68.15,0.86,0.63,0.23,康强电子,计算机、通信和其他电子设备制造业,主板,18.292500000000004,17.74125000000002,17.139166666666654,16.89437500000005,15.641063829787235,0
2025-01-20,2119,20.9,18.93,21.0,18.82,19.46,1303810.0,2618780000.0,18.42,17.86,16.815000000000005,16.15,15.55,63.95,0.91,0.68,0.23,康强电子,计算机、通信和其他电子设备制造业,主板,18.562500000000007,17.937500000000018,17.510833333333327,17.08250000000005,15.707021276595745,0
2025-01-21,2119,18.93,19.7,20.33,18.88,18.93,1062460.0,2073360000.0,18.79,18.06,17.055000000000003,16.31,15.64,67.12,1.01,0.75,0.26,康强电子,计算机、通信和其他电子设备制造业,主板,18.945000000000007,18.253750000000014,17.862499999999994,17.26687500000005,15.807234042553194,0
2025-01-22,2119,18.94,17.91,18.95,17.75,19.7,800836.0,1470760000.0,18.74,18.11,17.131000000000007,16.4,15.7,55.01,0.93,0.78,0.15,康强电子,计算机、通信和其他电子设备制造业,主板,19.000000000000007,18.388750000000016,18.014166666666654,17.35562500000005,15.88404255319149,0
2025-01-23,2119,18.21,17.38,18.4,17.35,17.91,591170.0,1056940000.0,18.68,18.13,17.211500000000008,16.48,15.75,52.02,0.82,0.79,0.03,康强电子,计算机、通信和其他电子设备制造业,主板,18.480000000000004,18.38625000000001,17.987499999999994,17.474375000000048,15.964893617021277,0
2025-01-24,2119,17.05,17.65,17.67,17.05,17.38,436646.0,760329000.0,18.31,18.21,17.298000000000005,16.56,15.78,53.41,0.73,0.78,-0.05,康强电子,计算机、通信和其他电子设备制造业,主板,18.160000000000004,18.361250000000016,18.01166666666666,17.67312500000005,16.02255319148936,0
2025-01-27,2119,17.5,17.13,17.96,17.13,17.65,354808.0,625340000.0,17.95,18.19,17.317000000000004,16.65,15.83,50.38,0.62,0.75,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,17.517500000000002,18.231250000000017,18.008333333333326,17.776250000000047,16.05595744680851,0
2025-02-05,2119,17.45,18.14,18.3,17.2,17.13,468515.0,835119000.0,17.64,18.22,17.399500000000003,16.77,15.9,55.64,0.61,0.72,-0.11,康强电子,计算机、通信和其他电子设备制造业,主板,17.575000000000006,18.287500000000016,18.1175,17.904375000000048,16.114255319148935,0
2025-02-06,2119,17.8,19.0,19.1,17.78,18.14,672904.0,1267380000.0,17.86,18.3,17.5755,16.94,15.97,59.57,0.66,0.71,-0.05,康强电子,计算机、通信和其他电子设备制造业,主板,17.980000000000004,18.23000000000001,18.250833333333325,17.98562500000005,16.20936170212766,0
2025-02-07,2119,18.81,18.88,19.24,18.4,19.0,724932.0,1373490000.0,18.16,18.42,17.796,17.07,16.04,58.79,0.69,0.7,-0.01,康强电子,计算机、通信和其他电子设备制造业,主板,18.2875,18.223750000000013,18.33666666666666,18.080625000000047,16.3,0
2025-02-10,2119,18.78,19.05,19.16,18.55,18.88,539350.0,1021650000.0,18.44,18.38,17.9745,17.21,16.11,59.6,0.71,0.71,0.0,康强电子,计算机、通信和其他电子设备制造业,主板,18.7675,18.142500000000016,18.41,18.198125000000047,16.4,0
2025-02-11,2119,18.86,18.47,18.88,18.41,19.05,363683.0,675675000.0,18.71,18.33,18.0935,17.32,16.16,55.59,0.67,0.7,-0.03,康强电子,计算机、通信和其他电子设备制造业,主板,18.85,18.212500000000016,18.474999999999987,18.300625000000046,16.482978723404255,0
2025-02-12,2119,18.36,19.07,19.07,18.26,18.47,492826.0,922993000.0,18.89,18.27,18.16200000000001,17.46,16.21,58.69,0.68,0.69,-0.01,康强电子,计算机、通信和其他电子设备制造业,主板,18.8675,18.423750000000016,18.442499999999992,18.405000000000047,16.563829787234038,0
2025-02-13,2119,18.85,18.33,18.95,18.28,19.07,369721.0,684835000.0,18.76,18.31,18.210500000000003,17.52,16.25,53.71,0.63,0.68,-0.05,康强电子,计算机、通信和其他电子设备制造业,主板,18.73,18.508750000000017,18.392499999999988,18.43500000000004,16.627659574468087,0
2025-02-14,2119,18.14,17.7,18.15,17.56,18.33,352963.0,627131000.0,18.52,18.34,18.237,17.59,16.28,49.83,0.52,0.65,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,18.3925,18.580000000000016,18.225833333333327,18.40562500000004,16.67659574468085,0
2025-02-17,2119,17.6,18.08,18.15,17.6,17.7,261094.0,469417000.0,18.33,18.38,18.2995,17.66,16.33,52.08,0.47,0.61,-0.14,康强电子,计算机、通信和其他电子设备制造业,主板,18.295,18.57250000000002,18.239999999999988,18.43000000000004,16.731063829787235,0
2025-02-18,2119,17.99,16.87,18.07,16.85,18.08,373198.0,649199000.0,18.01,18.36,18.273000000000003,17.66,16.37,45.15,0.33,0.56,-0.23,康强电子,计算机、通信和其他电子设备制造业,主板,17.745000000000005,18.30625000000002,18.197499999999987,18.26812500000004,16.76936170212766,0
2025-02-19,2119,16.88,17.44,17.51,16.88,16.87,292062.0,506764000.0,17.68,18.29,18.2525,17.7,16.44,48.62,0.25,0.5,-0.25,康强电子,计算机、通信和其他电子设备制造业,主板,17.522500000000004,18.12625000000002,18.17999999999999,18.17500000000004,16.819361702127658,0
2025-02-20,2119,17.4,17.42,17.51,17.17,17.44,217623.0,377386000.0,17.5,18.13,18.215,17.76,16.48,48.5,0.19,0.43,-0.24,康强电子,计算机、通信和其他电子设备制造业,主板,17.452500000000004,17.92250000000002,18.20416666666665,18.03250000000004,16.867659574468085,0
2025-02-21,2119,17.51,17.79,17.96,17.33,17.42,365315.0,648722000.0,17.52,18.02,18.22,17.87,16.51,50.84,0.17,0.38,-0.21,康强电子,计算机、通信和其他电子设备制造业,主板,17.380000000000006,17.83750000000002,18.174999999999983,18.02500000000004,16.927446808510638,0
2025-02-24,2119,17.62,17.79,17.85,17.42,17.79,273283.0,482615000.0,17.46,17.9,18.136500000000005,17.95,16.55,50.84,0.15,0.34,-0.19,康强电子,计算机、通信和其他电子设备制造业,主板,17.610000000000007,17.67750000000002,18.074166666666653,18.050625000000046,16.985531914893617,0
2025-02-25,2119,17.27,18.16,18.58,17.25,17.79,413006.0,747140000.0,17.72,17.87,18.09800000000001,18.02,16.61,53.29,0.17,0.3,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,17.790000000000006,17.656250000000018,18.014166666666654,18.08250000000005,17.049787234042554,0
2025-02-26,2119,18.14,18.84,19.16,17.85,18.16,544606.0,1006110000.0,18.0,17.84,18.055000000000003,18.06,16.69,57.5,0.23,0.29,-0.06,康强电子,计算机、通信和其他电子设备制造业,主板,18.145000000000007,17.798750000000023,17.996666666666652,18.189375000000048,17.129787234042553,1
2025-02-27,2119,18.65,18.67,18.88,18.2,18.84,387062.0,717485000.0,18.25,17.88,18.093000000000004,18.1,16.76,56.14,0.26,0.28,-0.02,康强电子,计算机、通信和其他电子设备制造业,主板,18.365000000000013,17.872500000000024,18.013333333333314,18.222500000000046,17.214680851063832,1
2025-02-28,2119,18.38,18.65,19.36,17.87,18.67,678177.0,1276840000.0,18.42,17.97,18.1565,18.15,16.83,55.97,0.29,0.28,0.01,康强电子,计算机、通信和其他电子设备制造业,主板,18.580000000000013,18.095000000000024,17.97833333333332,18.20062500000005,17.304680851063832,1
2025-03-03,2119,18.64,18.86,19.42,18.38,18.65,547896.0,1034870000.0,18.64,18.05,18.21700000000001,18.22,16.89,57.41,0.32,0.29,0.03,康强电子,计算机、通信和其他电子设备制造业,主板,18.755000000000013,18.272500000000026,18.022499999999987,18.19937500000005,17.407021276595746,1
2025-03-04,2119,18.46,19.85,20.15,18.28,18.86,826603.0,1609020000.0,18.97,18.35,18.353000000000005,18.3,16.96,63.47,0.41,0.31,0.1,康强电子,计算机、通信和其他电子设备制造业,主板,19.00750000000001,18.576250000000023,18.20166666666665,18.249375000000047,17.513829787234044,1
2025-03-05,2119,19.66,19.16,19.66,18.73,19.85,606451.0,1163040000.0,19.04,18.52,18.404000000000007,18.34,17.02,57.34,0.44,0.34,0.1,康强电子,计算机、通信和其他电子设备制造业,主板,19.130000000000013,18.747500000000024,18.291666666666657,18.292500000000047,17.608297872340426,1
2025-03-06,2119,19.21,19.25,19.5,18.93,19.16,565607.0,1088630000.0,19.15,18.7,18.416500000000006,18.38,17.09,57.91,0.45,0.36,0.09,康强电子,计算机、通信和其他电子设备制造业,主板,19.28000000000001,18.930000000000025,18.489999999999988,18.303750000000047,17.692340425531913,1
2025-03-07,2119,18.98,18.66,19.19,18.42,19.25,384785.0,724879000.0,19.16,18.79,18.40550000000001,18.41,17.14,52.92,0.41,0.37,0.04,康强电子,计算机、通信和其他电子设备制造业,主板,19.23000000000001,18.992500000000025,18.59166666666665,18.32437500000005,17.772340425531915,1
2025-03-10,2119,18.6,18.77,18.85,18.37,18.66,249245.0,464153000.0,19.14,18.89,18.391500000000008,18.39,17.21,53.72,0.38,0.37,0.01,康强电子,计算机、通信和其他电子设备制造业,主板,18.96000000000001,18.983750000000025,18.70416666666665,18.39125000000005,17.822978723404262,1
2025-03-11,2119,18.45,18.52,18.7,18.28,18.77,199833.0,369215000.0,18.87,18.92,18.394000000000005,18.37,17.26,51.57,0.34,0.37,-0.03,康强电子,计算机、通信和其他电子设备制造业,主板,18.80000000000001,18.965000000000025,18.764999999999983,18.41875000000005,17.88148936170213,1
2025-03-12,2119,18.79,18.5,18.79,18.5,18.52,211408.0,393732000.0,18.74,18.89,18.365500000000004,18.33,17.32,51.39,0.3,0.35,-0.05,康强电子,计算机、通信和其他电子设备制造业,主板,18.61250000000001,18.946250000000024,18.82416666666666,18.52062500000005,17.936382978723408,1
2025-03-13,2119,18.32,17.73,18.35,17.6,18.5,275001.0,490198000.0,18.44,18.79,18.335500000000007,18.33,17.37,44.98,0.19,0.32,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,18.380000000000017,18.805000000000017,18.788333333333327,18.53875000000005,17.957234042553193,1
2025-03-14,2119,17.62,18.18,18.22,17.6,17.73,217998.0,394117000.0,18.34,18.75,18.359500000000008,18.35,17.42,48.99,0.15,0.29,-0.14,康强电子,计算机、通信和其他电子设备制造业,主板,18.23250000000002,18.596250000000023,18.733333333333324,18.58625000000005,17.993191489361703,1
2025-03-17,2119,18.22,18.1,18.3,18.04,18.18,145418.0,264110000.0,18.21,18.67,18.36050000000001,18.37,17.47,48.31,0.11,0.25,-0.14,康强电子,计算机、通信和其他电子设备制造业,主板,18.127500000000023,18.463750000000022,18.685833333333324,18.60562500000005,18.04893617021277,1
2025-03-18,2119,18.1,18.17,18.32,18.03,18.1,128193.0,232765000.0,18.14,18.5,18.42550000000001,18.4,17.52,48.98,0.09,0.22,-0.13,康强电子,计算机、通信和其他电子设备制造业,主板,18.045000000000023,18.32875000000002,18.645833333333325,18.62937500000005,18.127659574468087,1
2025-03-19,2119,18.17,17.91,18.17,17.8,18.17,136614.0,245225000.0,18.02,18.38,18.44900000000001,18.4,17.58,46.59,0.05,0.19,-0.14,康强电子,计算机、通信和其他电子设备制造业,主板,18.090000000000018,18.23500000000002,18.56666666666666,18.61375000000005,18.179361702127657,1
2025-03-20,2119,17.9,17.79,18.09,17.77,17.91,119169.0,213891000.0,18.03,18.23,18.46750000000001,18.36,17.65,45.49,0.0,0.15,-0.15,康强电子,计算机、通信和其他电子设备制造业,主板,17.992500000000017,18.11250000000002,18.394999999999992,18.54812500000005,18.215531914893614,1
2025-03-21,2119,17.64,17.1,17.78,17.06,17.79,198852.0,344217000.0,17.81,18.08,18.43300000000001,18.3,17.68,39.69,-0.09,0.1,-0.19,康强电子,计算机、通信和其他电子设备制造业,主板,17.742500000000017,17.935000000000016,18.22333333333333,18.45000000000005,18.202765957446804,1
2025-03-24,2119,17.06,16.98,17.16,16.22,17.1,174262.0,290935000.0,17.59,17.9,18.392500000000013,18.23,17.72,38.77,-0.17,0.05,-0.22,康强电子,计算机、通信和其他电子设备制造业,主板,17.445000000000018,17.745000000000015,18.034166666666657,18.34562500000005,18.194680851063826,1
2025-03-25,2119,16.75,16.36,16.88,16.33,16.98,125494.0,207678000.0,17.23,17.68,18.302500000000013,18.16,17.74,34.31,-0.28,-0.02,-0.26,康强电子,计算机、通信和其他电子设备制造业,主板,17.057500000000022,17.573750000000018,17.842499999999987,18.18937500000005,18.17744680851064,1
